2,s904835728055701506,Multi vehicle crash on highway westbound between PA /Broad St and 22nd St. There is a lane restriction.
2,s906702642751062017,Updated: Incident on #401Bus Both directions at Broad Street : Cooper Street 
2,s906751479578595329,Updated: Construction on #41Bus Both directions at State Street : Broad Street 
2,s901114254157369350,Updated: Construction on #US1 Both directions from South of South Broad St to North of Perry St 
2,s900448337819840512,Updated: Construction on # Both directions at Broad Street: High Street 
2,s859584265251639296,Construction on #JLine Both directions from Broad Street Station to Essex Street Station 
2,s906216311239450625,Updated: Construction on #NJ3 WB from West of CR /Broad St to Grove St 
3,s805857364645675008,Cleared: Incident on #JLine at Broad Street Station
3,s903625150805012480,Cleared: Incident on #JLine WB at Broad Street Station
3,s905124578653077505,Cleared: Incident on #US22 EB at North Broad St
3,s905026392164847616,Cleared: Incident on #59Bus EB at Broad Street : Edison Place
3,s904941929280020481,UPDATE: Incident cleared on highway eastbound between Broad St and highway North/Trenton. There is a traffic disruption.
3,s902952830771789826,CLEARED: Disabled vehicle on highway westbound at PA /Broad St.
3,s902845111075311616,CLEARED: Disabled vehicle on highway eastbound at Broad St.
3,s837961776503336960,Cleared: Incident on #JLine Both directions at Broad Street Station
3,s903301622155145217,CLEARED: Crash on highway westbound between PA /Broad St and 22nd St.
3,s905561007304663041,CLEARED: Multi vehicle crash on highway westbound at PA /Broad St.
3,s901058336665346050,Cleared: Incident on #NJ3 WB from CR /Broad St to highway
3,s906888616105967622,Cleared: Incident on #410Bus at Broad Street : Cooper Street
3,s900299318288109569,Cleared: Construction on #US1 Both directions from South of South Broad St to North of Perry St
3,s862593790695133184,Cleared: Construction on #JLine Both directions from Broad Street Station to Essex Street Station
3,s904943436985507840,CLEARED: Incident cleared on highway eastbound between Broad St and highway North/Trenton.
2,s851672087144038400,Incident on #SLine at Broad Channel Station 
2,s750431625104719872,Incident on #JLine Both directions from Broad Street Station to Chambers Street Station 
2,s903119298184585219,Updated: Incident on #JLine Both directions from Broad Street Station to Chambers Street Station 
2,s905083057178279937,Construction on #JLine Both directions from Chambers Street Station to Broad Street Station 
2,s843798758945165312,Update: Incident on #ZLine from Jamaica Center Station to Broad Street Station 
3,s543104854051520512,VT - Starksboro to Buels Gore #vt - Reopened. VT - Bristol - Open to One Lane. 
2,s414180950025576448,I SB MM Bratt #vt will be closed briefly to pull a TT unit out. Delays possible. 
2,s904760687481761792,Incident on #I87Northway SB at Twin Bridges; Town of Halfmoon; Town of Colonie Line 
3,s414023896388468736,Rt. under the highway bridges is open. #vt
2,s547141969378439169," The mainline is the freeway. It doesn't include ramps, bridges or overpasses. A crash on the ramp can effect the mainline"
2,s900678056666443777,Construction on #I87Northway Both directions from Twin Bridges; Town of Halfmoon; Town of Colonie Line to...
2,s905136671477379073,Updated: Construction on #I87Northway Both directions from Twin Bridges; Town of Halfmoon; Town of Colonie Line...
3,s904766704219279360,Cleared: Incident on #I87Northway SB at Twin Bridges; Town of Halfmoon; Town of Colonie Line
2,s703359473352470531,Roadwork -: Title: New Mexico from mile marker to mile marker 4Description: Bridge work is ongoing. Spe... 
2,s900816265303994369,Updated: Incident on #I76 WB at Walt Whitman Bridge 
2,s904770215635976193,Incident on #605Bus at Quaker Bridge Mall 
2,s904770978399576064,Updated: Incident on #605Bus at Quaker Bridge Mall 
3,s863774612085243904,highway SB @ Jeremiah Morrow Bridge is now open
2,s893511858807689216,"SINGLE-VEH ROLL-OVER on highway - NEAR KOOTENAI RIVER BRIDGE, WEST OF TROY at milepost . ... "
2,s899987866838859778,Warren Co. lane restrictions on Irwin Simpson Bridge over highway through Sept. : 
2,s900477239942418433,Updated: Incident on #US1 SB from Quaker Bridge Rd to highway 
2,s904084664314408964,Incident on #NewJerseyTurnpike at Interchange - highway/Goethals Bridge 
2,s906167911429144578,Updated: Incident on #I95 SB from START ROUTE highway; George Washington Bridge to Bruckner Interchange 
2,s901149440379105281,Incident on #NewJerseyTurnpikeWesternSpur SB from Interchange 18W - highway/highway/George Washington Bridge to...
2,s904835414573404162,Incident on #NewJerseyTurnpikeWesternSpur NB from North of Interchange 18W - highway/highway/George Washington Bridge...
3,s723136535416168448,Floating Bridge on VT in Brookfield's Pond Village #VT is now open for the season. 
2,s905233289191055365,Incident on #FranklinDRooseveltDrive NB at Exit - Triborough Bridge west leg 
3,s855452881876643840,Exciting! Almost ready to reopen Old Myrtle Rd at Carrsville Bridge Replacement Project &gt;&gt; 
2,s906178732834086913,Incident on #NewJerseyTurnpikeHudsonCountyExtension EB at Interchange 14A - NJ /Bayonne Bridge 
2,s906195066510815232,Updated: Incident on #NewJerseyTurnpikeHudsonCountyExtension EB at Interchange 14A - NJ /Bayonne Bridge 
2,s901156991904743425,Incident on #NewJerseyTurnpikeHudsonCountyExtension WB from East of Interchange 14A - NJ /Bayonne Bridge to...
2,s904726422836707328,Incident on #HarlemRiverDrive NB from 145th Street Bridge to START ROUTE Harlem River Drive; Dyckman Street; 10th...
3,s841805647922503680,"The Champlain Bridge has now re-opened #VT. Drive Safely, still snowing hard, and winds are an issue, especially near the Lake."
2,s900458665035083776,Disabled Vehicle on Westbound highway WB at Old Dunbar Toll Bridge Exit to .
2,s900461787757391873,Disabled Vehicle on Eastbound highway EB at Old Dunbar Toll Bridge Exit to .
2,s902301529796997123,Disabled vehicle on PA northbound at Thirtyfirst St Bridge/Strip District. There is a lane restriction.
3,s856193567521472512,JEREMIAH MORROW BRIDGE: highway is now OPEN in both directions. Get the latest information on OHGO. #JMBdemo
2,s900785297004408835,Incident on #RaritanLine Both directions from High Bridge Station to New York Penn Station 
2,s904917186413826048,Updated: Incident on #RaritanLine Both directions from High Bridge Station to New York Penn Station 
2,s755399195964665857,Traffic delays on highway SB in Winooski #VT #BTV from X-- on bridge over the river today and tomorrow due to roadwork.
2,s468719371964399616,"Bridge work just north of Exit , highway NB in Richmond #VT #BTV. Delays possible with lane reductions. "
2,s906181995264446465,Incident on #I95 SB at Delaware River/Scudder Falls Bridge 
2,s900478341098164226,Updated: Incident on #I95 SB at Delaware River/Scudder Falls Bridge 
3,s533197780878368768,"Bridge decks especially slippery this AM #VT #BTV, some roads too. Please slow down. "
2,s903238100284997632,"Route (Old York Road) Daytime Restrictions Scheduled for Bridge Work in Abington Township
"
3,s901129451194417152,Slow traffic currently on highway in Middlesex at Bridge project. Single lane both NB-SB. 511VT
2,s832653249211568128,BRIDGE RESTRICTION on MT- - MIDDLE FORK PORCUPINE CREEK at milepost . ... 
2,s832646957159981056,BRIDGE REPAIR on MT- - MIDDLE FORK PORCUPINE CREEK at milepost . ... 
2,s905048318522294272,Incident on #NJ3 EB from NJ to Berrys Creek Bridge 
2,s902625956090839040,State Route N in Hamilton Co Vehicle Disabled at BRIDGE/DAM [33SR1530021]: TN RIVER; CHICKAMAUGA CREEK / {CHICKAMAUGA DAM / WILKES T. T
2,s796476191054196736,MV Crash on highway NB near Exit . (Winooski River Bridge) Expect slow traffic.
2,s902627680344006667,UPDATE: Crash on PA northbound between Fortieth St. Bridge/Lawrenceville and Exit - Evergreen Rd. There is a lane restriction.
2,s903289063263916042,Crash: GA-/sb past Holcomb Bridge Rd.; on the right shoulder; delays; #ATLTraffic 
3,s881619948380053504,Lane is back open on WB after crash at High Rise Bridge. Backsups currently ~4mi to Military Hwy in Chesapeake.… 
2,s900805719200587777,Updated: Incident on #NJ18 SB from NJ to CR /Old Bridge Tpke/Edgeboro Rd 
2,s900441617185865728,Updated: Incident on #NJ18 SB from highway to CR /Old Bridge Tpke/Edgeboro Rd 
2,s900814494577897473,Incident on #I78 WB from Exit - highway/highway/highway to Exit - CR /Rattlesnake Bridge Rd 
2,s900852269243133954,Updated: Incident on #I78 WB from Exit - highway/highway/highway to Exit - CR /Rattlesnake Bridge Rd 
2,s905026155778072576,Incident on #I78 EB from Exit - CR to East of Exit - CR /Rattlesnake Bridge Rd 
2,s889824509116776448,Great coverage on bridge incident yesterday. Not a fun situation but formulating repa… 
3,s638779116817354752,Covington Road bridge between Covington and Palo in Linn County to open Sept. #iatraffic 
2,s905369426635182080,Incident on #I278 WB from Exit - highway Long Island Expressway to Queens-Kings County Line; Koskuisko Bridge 
3,s814185385836376064,The Cornwall/Salisbury bridge is now open on Swamp/Creek Road.
2,s880886739375489024,ID : Bridge construction from Hot Springs Road to Goldsmith Road ( to 13m S of Mountain Home). 
2,s906161871958536192,"Updated: Construction on #HenryHudsonParkway NB at Exit - highway George Washington Bridge Sunday morning, from ..."
2,s901253972861825024,"New: Unconfirmed emergency road construction in Duval on Mathews Bridge east at St Johns River, all lanes..."
2,s906148257868517377,Construction on #I78 Both directions from highway Toll Bridge to East of Exit - NJ /highway 
2,s906200883104550912,Updated: Construction on #I78 Both directions from highway Toll Bridge to East of Exit - NJ /highway 
2,s900867876873265155,Construction on #NewJerseyTurnpike SB from North of Interchange - Delaware Memorial Bridge to South of...
2,s900804955887591424,Construction on #NJ7 NB from Wittpenn Bridge to South of CR 
2,s901051037536194560,Updated: Construction on #I78 WB from East of Exit - CR /Rattlesnake Bridge Rd to West of Exit - NJ ...
2,s906155901807144960,Construction on #I78 WB from East of Exit - CR /Rattlesnake Bridge Rd to West of Exit - NJ East 
2,s901083797533450242,Construction on #NJ7 Both directions from CR /Fish House Rd to North of Wittpenn Bridge 
2,s905037755041935360,Updated: Construction on #NJ7 Both directions from CR /Fish House Rd to North of Wittpenn Bridge 
2,s903952816804376576,Updated: Construction on #NJ42 Both directions from Exit - CR /Clements Bridge Rd to highway 
2,s900497632384217089,Updated: Construction on #I78 Both directions from highway Toll Bridge to Exit - CR /Stewartsville-Bloomsbury Rd 
3,s903345565265797120,"Great news! Carrsville Hwy in Isle of Wight Co has reopened, and the bridge project is days from completion &gt;&gt;… "
3,s566263146130976768,#VT511 - Route in Wallilngford near the Jct. of Route will reopen today by 11AM. Bridge repair is complete.
3,s900377451917975554,HIGH RISE BRIDGE lift is complete. All lanes open. Expect delays. #hrtraffic
3,s844700220927574016,Morning commuters: The High Rise Bridge will open for a vessel at : a.m. tomorrow. Expect delays… 
2,s840672131172126720, SEMI COLLISION on highway - highway BRIDGE NEAR GLENDIVE at milepost ... 
2,s863127131802435584,Warren Co: remember there will be lane closures on highway near Jeremiah Morrow Bridge Sunday morning. May : 
2,s895520170487107584,"highway, from @ Sunnyside Rd to Abernathy Bridge, Delay &lt; 20min, Road work has intermittent ln closures, in both di... "
3,s780892642787758080," Yes, IA bridge is currently still open. All interstate and highway closures can be found at "
2,s852166370238353409,"Warren County - Bridge/paving work requires lane closures on U.S. Route and State Route 
"
2,s901158899344171010,Warren County - Bridge work requires Interstate lane closures 
2,s848921371925196800,"Hamilton County - RESCHEDULED lane and ramp closures for bridge work
"
2,s858043061041082368,"Hamilton County - Bridge work requires lane and ramp closures
"
2,s850037252168314881,"Hamilton County - UPDATED Bridge work requires lane and ramp closures next week
"
2,s852237724505579522,"Hamilton County - Bridge work requires lane and ramp closures tonight
"
2,s847442532753592320,"Hamilton County - RESCHEDULED bridge work requires lane/ramp closures next week
"
2,s855500737928941568,"Hamilton County - Interstate lane closures scheduled for bridge repair
"
2,s867468798735122432,"Hamilton County - Bridge inspection requires ramp closures
"
2,s857325287243173889,"Hamilton County - highway bridge maintenance lane and ramp closures
"
2,s880159712251170816,"Cobb County….
Multiple-lane Closures Planned for Bridge Work on highway at the highway Interchange "
2,s445930133463912448,LANE CLOSURE highway SOUTHBOUND MILEPOST . on highway - highway SOUTHBOUND MP . (TUNNEL BRIDGE) RIGHT LANE C ... 
2,s894256443901198336, hours til the last closure of highway floating bridge for final  show! Both directions c… 
2,s699620930721415168,Lane Closure -: Title: New Mexico at mile marker 3Description: NMDOT crews will be doing bridge work on NM... 
2,s702933677127311360,Lane Closure -: Title: New Mexico northbound and southbound at mile marker 17Description: NMDOT Bridge Crew ... 
2,s870365120379191296,"Warren County - Harveysburg Road closure scheduled for bridge work
"
2,s893187500805677056,"Preble County - State Route closure scheduled for bridge repair
"
2,s895661667069050886,REMINDER - Preble County - State Route closure scheduled for bridge repair 
2,s869641777405407232,"Hamilton County - Bridge painting requires ramp closure tonight
"
2,s893478511050141697,"Preble County - NEW START DATE - SR closure scheduled for bridge repair
"
2,s906285827986214915,"highway West Lane Closure Scheduled for Bridge Construction in Lower Pottsgrove Township, Montgomery County - "
2,s877901444938174464,"Cobb County….
Ramp Closure and Detour Planned at highway/highway Interchange Tonight for Bridge Deck Removal "
2,s863715637289521152,Traffic moving again on NB highway at Jeremiah Morrow Bridge. SB remains closed. 
2,s893553643177222145,"This is your MINUTE WARNING that the highway bridge will be closed for today's performance.

Start thin… "
2,s822119549751455745,highway NB in Westminster over Route and the Saxton's River has been reopened to traffic. Left lane closed for bridge repair. 511VT
2,s855821751405629440,TOMORROW: NB and SB highway will be closed between SR and highway from am to am for the Jeremiah Morrow Bridge i… 
2,s481881933212024832,Repair work is again taking place on highway SB (Winooski River Bridge) just south of Exit . The passing lane is closed for about hour.
2,s898157852338135040,Roadwork on Garden State Parkway southbound North of Driscoll Bridge to South of Exit - NJ right lane closed until PM
2,s905062966407684100,highway MM . EB at Ohio River Bridge Right lane closed hours due to maintenance work
2,s903226474026729472,highway MM . EB at Ohio River Bridge Right lane closed &lt;= mins due to a traffic hazard
2,s772059277657772032,"UPDATE: At High Rise Bridge, one eastbound lane (right lane) has reopened. All westbound lanes still closed. #hrtraffic"
2,s11095522655,Rdwork on highway East at Hackensack River Bridge (Ridgefield Park) right lane closed until :00PM...
2,s885791593478979585,"JORDAN BRIDGE-still closed due to a police situation.Use the Gilmerton, High Rise or Downtown Tunnel instead "
2,s887349508518146050,"Disabled vehicle highway WB at the High Rise Bridge, right lane closed. Back-up . miles. #hrtraffic"
2,s900461837891883008,"Disabled Vehicle on Eastbound highway EB at Old Dunbar Toll Bridge Exit to .

 of eastbound lanes are closed."
2,s887825050614861825,Bridge work on NJ both directions between South of NJ TPK and North of NJ TPK all lanes closed and detoured until AM
2,s695659263306256384,"Roadwork -: Title: highway westbound at Rio Grande bridge two left lanes closed Description: Feb. -, fro... "
2,s906847821873152001,Incident: NB on highway at W. Wilson Bridge in Alexandria. Right shoulder closed. Potential Delays.:52AM
2,s818283265085894657,Bridge/Tunnel Stoppage: WB on highway at highway Tunnel-HRBT W in Norfolk. All travel lanes closed. Potential Delays.:26PM
2,s906152249612742658,Bridge/Tunnel Stoppage: SB on highway at highway Tunnel-MMMBT S in Newport News. All travel lanes closed. Potential Delays.:48AM
2,s894989146879643648,Bridge/Tunnel Stoppage: NB on highway at highway Tunnel-MMMBT N in Suffolk. All travel lanes closed. Potential Delays.:22PM
2,s895024261118795777,Newport News -vehicle fire southbound at the James River Bridge. All Sb lanes closed. Expect delays. #hrtraffic
2,s906226747166908418,Bridge/Tunnel Stoppage: EB on highway at Midtown Tunnel E in Portsmouth. All travel lanes closed. Potential Delays.:42PM
2,s773653672723156992,Bridge/Tunnel Stoppage: EB on highway at highway Tunnel-HRBT E in Hampton. All travel lanes closed. Potential Delays.:40PM
2,s614069536510373888,"highway SB MM . in Hartford #VT #uppervalley before bridge to #NH is Closed due to a rollover. Delays likely, unknown duration."
2,s906074249097613312,Bridge/Tunnel Stoppage: EB on highway at Downtown Tunnel E in Portsmouth. All travel lanes closed. Potential Delays.:38AM
2,s904792303746863105,Disabled Vehicle: SB on highway at W. Wilson Bridge in Alexandria. Right shoulder closed. Potential Delays.:44PM
2,s906838260869201921,Disabled Vehicle: NB on highway at W. Wilson Bridge in Alexandria. No lanes closed. Potential Delays.:12AM
2,s883285105980125185,Disabled Vehicle: SB on highway at James River Bridge (Rte ) in Newport News. travel lane closed. Potential Delays.:02AM
2,s902401711309856768,"highway, from Abernathy Bridge to @ 10th St, Delay &lt; 20min, Road work has the SB left ln closed between OR-99E and ... "
2,s875398431904342017,Update: Bridge/Tunnel Stoppage: NB on highway at highway Tunnel-MMMBT N in Suffolk. No lanes closed. Delay mi.:00PM
2,s905327560304689152,"highway, from highway to highway N , Delay &lt; 20min, Road work has the right ln closed NB from the Morrison Bridge to the B... "
2,s906192665623932929,"ORE99E, Portland, Delay &lt; 20min, Right lanes closed just south of the Ross Island Bridge due to grass fire, use c... "
2,s905969875499094016,"highway, from Mi S of highway to highway, Delay &lt; 20min, A disabled veh has the right ln closed SB on the Marquam Bridge,... "
2,s899095380872224770,"highway, from Mi S of highway to highway, Delay &lt; 20min, A disabled veh NB on the Marquam Bridge has the right ln closed.... "
2,s895069834433536000,"highway, from Mi S of highway to highway, Delay &lt; 20min, A disabled veh has the left ln closed sb on the Marquam Bridge, ... "
2,s893991083243257856,"highway, from Mi S of highway to highway, Delay &lt; 20min, A disabled veh NB on the Marquam Bridge has the left ln closed, ... "
2,s899461311725158400,"highway, @ Killingsworth, Delay &lt; 20min, A disabled veh has the right ln closed sb near the Fremont Bridge, use cauti... "
2,s882925333187579904,Update: Disabled Vehicle: EB on highway at High Rise Bridge in Chesapeake. No lanes closed. Delay mi.:30AM
2,s902675350819397633,Update: Delay: NB on highway at W. Wilson Bridge in Alexandria. No lanes closed. Delay mi.:32PM
2,s814485540393406464,"Crash on east past Berkley Bridge in Norfolk, right lane closed #hrtraffic"
2,s896746047686365186,"highway, Mi S of highway, Delay &lt; 20min, A crash has the right ln closed on the ramp to the Marquam Bridge, use cautio... "
2,s895785009562308608,"highway, from Mi S of highway to highway, Delay &lt; 20min, A crash has occurred SB on the Marquam Bridge, right ln closed, ... "
2,s904119084194832384,"highway, Mi S of @ Going St, Delay &lt; 20min, A crash has occurred NB near the Morrison Bridge, right ln closed, use ... "
2,s893643803810082817,"highway, Mi S of @ Going St, Delay &lt; 20min, A crash SB has closed the left ln just south of the Fremont Bridge, use... "
2,s900537568978239488,Lee County: The highway Caloosahatchee Bridge is closed northbound and southbound due to a vehicle crash. Seek...
2,s906716886217494528,highway MM . SB at Ohio River Bridge All lanes closed days due to construction work
2,s902517262397181952,Construction on NJ both directions between CR /Fish House Rd and North of Wittpenn Bridge left lane closed for repairs until PM
2,s896709837244866560,"ORE99E, Portland, Off Ramp, Closed, The ramp from OR-99E NB to highway and the Ross Island Bridge is closed for the... "
2,s896701257158582272,"highway, @ Killingsworth, On Ramp, Closed, The on ramp to highway NB from Going St is closed for the Portland Bridge Peda... "
2,s896701755890647040,"highway, Mi S of @ Going St, Off Ramp, Closed, The ramp from highway NB to highway SB and the Fremont Bridge is closed fo... "
2,s580790920616022016,Iowa bridge over the Des Moines River south of Runnells to close at : a.m. March #iatraffic 
2,s750717325511233537,highway north of Traer to close July for bridge deck repairs #iatraffic 
2,s843913297879482374,Hamilton County Road D- bridge over highway (exit ) to close March #iatraffic 
2,s893173441188085760," ICYMI ➡️ This isn't the only highway closure today. The bridge will reopen at :15pm, then close again fr… "
2,s827484255450230785,Crews are working around the clock to repair the bridge deck on highway WB. Work is expected to be completed by Sunday… 
2,s785185197197299712,"Debris on Shoulder on Southbound highway SB at MILORY GROSS

Clearing in progress, be prepared to stop.

Comments:
On New River Gorge Bridge."
3,s800730594246348800,Cleared: Incident on #JLine at Williamsburg Bridge
3,s822196867295571970,Cleared: Incident: SB on highway at James River Bridge (Rte ) in Newport News.:32PM
3,s904117399863132161,Cleared: Incident on #NewJerseyTurnpike at Interchange - highway/Goethals Bridge
3,s895351050420596736,Cleared: Bridge/Tunnel Stoppage: WB on highway at highway Tunnel-HRBT W in Norfolk.:26PM
3,s828698152194678785,Cleared: Bridge/Tunnel Stoppage: SB on highway at highway Tunnel-MMMBT S in Newport News.:10PM
3,s905209652283138048,Cleared: Incident on #FranklinDRooseveltDrive NB at Exit - Triborough Bridge west leg
3,s906919061879246851,Cleared: Incident on #NewJerseyTurnpikei95 NB from North of Exit - highway to George Washington Bridge
3,s906209443917987841,Cleared: Incident on #NewJerseyTurnpikeHudsonCountyExtension EB at Interchange 14A - NJ /Bayonne Bridge
3,s906032012183535617,Cleared: Bridge/Tunnel Stoppage: EB on highway at highway Tunnel-HRBT E in Hampton.:50AM
3,s903273953950539776,CLEARED to the right shoulder on the EB highway floating bridge. 
3,s900898293256990722,Cleared: Incident on #I87MajorDeeganExpressway NB from East 138th Street to Exit - 145th Street Bridge
3,s904794306355056645,Cleared: Disabled Vehicle: SB on highway at W. Wilson Bridge in Alexandria.:52PM
3,s906839799474114560,Cleared: Disabled Vehicle: NB on highway at W. Wilson Bridge in Alexandria.:20AM
3,s880386219364024320,#Update Disabled vehicle cleared from High Rise Bridge. 
3,s882927511067295745,Cleared: Disabled Vehicle: EB on highway at High Rise Bridge in Chesapeake.:34AM
3,s854638529003102208,Cleared: Incident on #JLine Both directions at Williamsburg Bridge
3,s905062219678965760,UPDATE: Incident cleared on PA northbound at Thirtyfirst St Bridge/Strip District. There is a residual delays.
3,s903741358426468352,Cleared: Delay: NB on highway at W. Wilson Bridge in Alexandria.:08PM
3,s905054100039106562,Cleared: Incident on #NJ3 EB from NJ to Berrys Creek Bridge
3,s900856745224007684,Cleared: Incident on #I78 WB from Exit - highway/highway/highway to Exit - CR /Rattlesnake Bridge Rd
3,s905135668287991808,Cleared: Incident on #I278 WB from Exit - highway Long Island Expressway to Queens-Kings County Line; Koskuisko Bridge
3,s901066144748113920,Cleared: Construction on #NewJerseyTurnpikeHudsonCountyExtension WB from East of Interchange 14A - NJ /Bayonne Bridge to West of...
3,s901066143846322176,Cleared: Construction on #NewJerseyTurnpikeHudsonCountyExtension WB from East of Interchange 14A - NJ /Bayonne Bridge to East of...
3,s900719179321544705,Cleared: Construction on #I787 NB at Exit northbound; Dunn Bridge; Empire Plaza; highway; highway
3,s906201130790780929,Cleared: Construction on #I78 Both directions from Exit - NJ /highway to highway Toll Bridge
3,s905064236577107970,CLEARED: Incident cleared on PA northbound at Thirtyfirst St Bridge/Strip District.
3,s903399808664252417,highway W in Davidson Co Vehicle Disabled at EXIT : SR- / BRILEY PKWY./ WHITE BRIDGE RD. at : PM / est clear by : PM /
3,s892770094492798976,Crash on EB past the High Rise Bridge is now clear. 
3,s902307359757918209,highway W in Davidson Co Crash at EXIT : SR- / BRILEY PKWY./ WHITE BRIDGE RD. at : PM / est clear by : PM /
2,s703303225051451393,Lane Closure -: Title: highway at mile marker 324Description: NMDOT Bridge Crew will be performing cleaning oper... 
2,s906178638810374145,highway Daytime Lane Closures Scheduled Next Week for Overhead Bridge Rehabilitation in Chester County 
2,s905438944204115968,"Chestnut Street Bridge over highway to Close for Rehabilitation in the City of Chester, Delaware County
"
3,s856192512691773440,JEREMIAH MORROW BRIDGE UPDATE: Northbound highway is now OPEN. Southbound should reopen shortly. Check OHGO for the latest traffic info.
3,s900970286949875712,Cleared: Construction on #GardenStateParkway NB from South of Exit - A - NJ East to South of Exit 91B-A- CR /Chambers Bridge Road
2,s903708707195891712,highway MM . SB at Ohio River Bridge Center lanes closed &lt;= mins due to a crash
2,s903715959428538369,COMPLETE highway MM . SB at Ohio River Bridge Center lane closed &lt;= mins due to a stalled truck
2,s903716415185747969,COMPLETE highway MM . SB at Ohio River Bridge Center lanes closed &lt;= mins due to a crash
2,s906799554573586432,Updated: Closure on #US9 Both directions from Cedar Bridge Rd to CR 
3,s906952322038845440,Cleared: Closure on #US9 Both directions from Cedar Bridge Rd to CR 
2,s899995486823878656,"Bridge Incident on Southbound highway SB at Mile Marker ..

 of southbound lanes are closed.

Use caution when traveling through this..."
2,s900019474853535745,"highway, Abernathy Bridge, Delay &lt; 20min, A stall has the NB left ln closed near OR-99E, use caution.... "
2,s893559241339920384,"highway, Mi S of highway, Delay &lt; 20min, Left ln closed on the ramp to the Marquam Bridge due to stall, use caution.... "
2,s905304922215854080,"highway, highway, Delay &lt; 20min, Road work has the right ln closed NB on the Marquam Bridge onto highway EB, use caution an... "
2,s898282025123172352,"highway, Mi N of Abernathy Bridge, Delay &lt; 20min, A crash has the left ln closed NB @ OR-, use caution.... "
2,s892848270048804864,"highway, highway, Delay &lt; 20min, A crash has the left ln closed NB under the Morrison Bridge, use caution.... "
2,s897972475786534912,"highway, Mi N of highway S , Delay &lt; 20min, A crash has the right ln closed @ the Ross Island Bridge. Use caution and... "
2,s906623386134224897,"Debris On Bridge on Eastbound highway EB at Mile Marker ..

 of eastbound lanes are closed.

Road passable with care, use caution when..."
2,s906183324594352129,"⚠️WEEKEND TRAVEL REMINDER⚠️
⃣ left lanes of NB highway on the Ship Canal Bridge will be closed from - a.m. Sunday f… "
3,s902208283783528452,The collision on SB at the Ship Canal Bridge has cleared! 
3,s899007716810686464,"CLEVELAND/MCCLAIN COUNTY: Car fire highway northbound on the Canadian River Bridge just south of Norman, OK... Roadway is clear... BSF"
2,s902258157983981571,"highway, from Mi S of highway to highway, Delay &lt; 20min, A crash has the NB right ln closed on the Marquam Bridge, use ca... "
2,s854020526414671872,"Butler County - highway lane restrictions scheduled for pavement work and bridge replacement
"
2,s894929761088176128,Butler County - Bridge closure on State Route 
2,s897076717638103040,REMINDER - Butler County - Bridge closure over State Route 
2,s14533352923,Bridge work on highway Both Directions btw Exit - Quarry Rd (West Haven) and Exit - Long Wharf Drive (New Haven) (...
2,s849625274685816832,Bridge maintenance crews are brushing up on work zone safety! #ToolboxTalk #WorkZoneAwarenessWeek 
2,s904383434239475712,Updated: Incident on #I278 EB from Exit 28A - Old Fulton Street; Cadman Plaza West to Exit 28B - Brooklyn Bridge 
2,s905379256036970497,Updated: Incident on #I278 EB from Exit - Fort Hamilton Parkway to Exit 28B - Brooklyn Bridge 
2,s900817997815853060,Incident on #M22Bus Both directions at Brooklyn Bridge 
2,s904347202813923332,Incident on #I278 EB from Congress Street to Exit 28B - Brooklyn Bridge 
2,s906856685788123137,Updated: Incident on #4Line at Brooklyn Bridge-City Hall Station 
2,s906461351169708032,Incident on #6Line from 14th Street-Union Square Station to Brooklyn Bridge-City Hall Station 
2,s904977841762312193,Updated: Incident on #6Line from 14th Street-Union Square Station to Brooklyn Bridge-City Hall Station 
2,s904894518692114432,Incident on #6Line SB from 14th Street-Union Square Station to Brooklyn Bridge-City Hall Station 
2,s904923503119519745,Updated: Incident on #6Line SB from 14th Street-Union Square Station to Brooklyn Bridge-City Hall Station 
2,s900580937880285185,Incident on #4Line NB from Brooklyn Bridge-City Hall Station to 14th Street-Union Square Station 
2,s901007002868035584,Updated: Construction on #4Line BothDir/BothDir from Brooklyn Bridge-City Hall Station to 14th Street-Union...
2,s897097696695250944,Construction on #4Line BothDir/BothDir from Brooklyn Bridge-City Hall Station to 125th Street Station 
2,s897308840638730240,Updated: Construction on #4Line BothDir/BothDir from 125th Street Station to Brooklyn Bridge-City Hall Station 
2,s897129171599732736,Construction on #4Line BothDir/BothDir from Brooklyn Bridge-City Hall Station to 14th Street-Union Square Station 
2,s898470085974777856,Updated: Construction on #4Line BothDir/BothDir from Brooklyn Bridge-City Hall Station to 42nd Street-Grand...
3,s900589219155935233,Cleared: Incident on #6Line from Brooklyn Bridge-City Hall Station to 14th Street-Union Square Station
3,s904933815868694529,Cleared: Incident on #6Line SB from 14th Street-Union Square Station to Brooklyn Bridge-City Hall Station
3,s900589218250018816,Cleared: Incident on #4Line NB from Brooklyn Bridge-City Hall Station to 14th Street-Union Square Station
3,s897746886366507008,Cleared: Construction on #4Line BothDir/BothDir from 125th Street Station to Brooklyn Bridge-City Hall Station
3,s901006993258946561,Cleared: Construction on #6Line BothDir/BothDir from Brooklyn Bridge-City Hall Station to 14th Street-Union Square Station
2,s903955575251329024,Incident on #5Line from Brooklyn Bridge-City Hall Station to 42nd Street-Grand Central Station 
2,s906080178656378880,Updated: Incident on #6Line from 42nd Street-Grand Central Station to Brooklyn Bridge-City Hall Station 
2,s901871713574674435,Incident on #4Line NB from Brooklyn Bridge-City Hall Station to 42nd Street-Grand Central Station 
